sdName,sggName,office,office_type,sgTypecode,의원정수,등록후보수,경쟁률,무투표당선여부,무투표판정기준,비례대표_단일정당명부여부,등록미달여부,경쟁률_1미만여부,해당선거구_후보huboid_리스트,해당선거구_후보명_리스트,해당선거구_정당_리스트,체납이력_후보수,현체납_후보수,전과공개_후보수,공직검증전과_후보수,공직선거법전과_후보수,체납+공직검증전과_동시보유_후보수,검증위험_플래그,district_key
부산광역시,수영구라선거구,구시군의회의원,지역구,6,2,4,2.00,N,,N,N,N,"100157195, 100161680, 100162214, 100162911","이대웅, 김동욱, 서동욱, 김종근","더불어민주당, 국민의힘, 정의당, 무소속",0,0,2,0,0,0,N,6|부산광역시|수영구라선거구
부산광역시,연제구라선거구,구시군의회의원,지역구,6,2,4,2.00,N,,N,N,N,"100156600, 100158614, 100160819, 100155287","성태준, 박재홍, 김현규, 이정은","더불어민주당, 국민의힘, 국민의힘, 진보당",0,0,1,0,0,0,N,6|부산광역시|연제구라선거구
부산광역시,부산진구,기초의원비례,비례,9,2,4,2.00,N,,N,N,N,"100165294, 100165305, 100165326, 100165337","김정애, 이호철, 고은지, 박미점","더불어민주당, 더불어민주당, 국민의힘, 국민의힘",0,0,2,0,0,0,N,9|부산광역시|부산진구
서울특별시,강남구가선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100163426, 100165122, 100162307","김진경, 김지웅, 장인숙","더불어민주당, 국민의힘, 국민의힘",0,0,1,0,0,0,N,6|서울특별시|강남구가선거구
서울특별시,강남구마선거구,구시군의회의원,지역구,6,2,4,2.00,N,,N,N,N,"100163702, 100162475, 100163144, 100162995","이상애, 이종원, 하숙자, 이규민","더불어민주당, 국민의힘, 국민의힘, 개혁신당",0,0,0,0,0,0,N,6|서울특별시|강남구마선거구
서울특별시,강서구사선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100158801, 100162252, 100165700","오용석, 지주용, 정수연","더불어민주당, 국민의힘, 자유와혁신",0,0,0,0,0,0,N,6|서울특별시|강서구사선거구
서울특별시,관악구마선거구,구시군의회의원,지역구,6,2,4,2.00,N,,N,N,N,"100157911, 100156116, 100163350, 100158616","손숙희, 이상옥, 백성원, 민영진","더불어민주당, 더불어민주당, 국민의힘, 개혁신당",0,0,0,0,0,0,N,6|서울특별시|관악구마선거구
서울특별시,관악구바선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100156038, 100155067, 100162714","김영미, 안진섭, 이원상","더불어민주당, 더불어민주당, 국민의힘",0,0,1,0,0,0,N,6|서울특별시|관악구바선거구
서울특별시,구로구바선거구,구시군의회의원,지역구,6,2,4,2.00,N,,N,N,N,"100156253, 100160176, 100160369, 100157078","김효림, 노경숙, 곽노혁, 최성진","더불어민주당, 더불어민주당, 국민의힘, 개혁신당",0,0,0,0,0,0,N,6|서울특별시|구로구바선거구
서울특별시,도봉구다선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100157019, 100155550, 100162411","손혜영, 김명화, 고금숙","더불어민주당, 국민의힘, 무소속",0,0,0,0,0,0,N,6|서울특별시|도봉구다선거구
서울특별시,동대문구라선거구,구시군의회의원,지역구,6,2,4,2.00,N,,N,N,N,"100160010, 100155125, 100162901, 100153951","김창규, 강성학, 전범일, 오준석","더불어민주당, 더불어민주당, 국민의힘, 진보당",0,0,0,0,0,0,N,6|서울특별시|동대문구라선거구
서울특별시,동작구나선거구,구시군의회의원,지역구,6,2,5,2.50,N,,N,N,N,"100163264, 100161505, 100158264, 100162396, 100163405","송동석, 홍진우, 박승준, 이상훈, 김효숙","더불어민주당, 더불어민주당, 국민의힘, 조국혁신당, 개혁신당",0,0,1,0,0,0,N,6|서울특별시|동작구나선거구
서울특별시,동작구다선거구,구시군의회의원,지역구,6,2,4,2.00,N,,N,N,N,"100161653, 100162014, 100158176, 100163952","오성민, 정동연, 최무근, 민경희","더불어민주당, 더불어민주당, 국민의힘, 개혁신당",0,0,2,0,0,0,N,6|서울특별시|동작구다선거구
서울특별시,마포구나선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100157882, 100163119, 100164994","배동수, 김해진, 김종대","더불어민주당, 국민의힘, 무소속",0,0,1,0,0,0,N,6|서울특별시|마포구나선거구
서울특별시,마포구다선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100165345, 100165174, 100165836","장정희, 채종민, 마동환","더불어민주당, 국민의힘, 새미래민주당",0,0,1,0,0,0,N,6|서울특별시|마포구다선거구
서울특별시,마포구마선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100156274, 100156643, 100156384","허디모데, 한송이, 김성은","더불어민주당, 국민의힘, 진보당",0,0,0,0,0,0,N,6|서울특별시|마포구마선거구
서울특별시,서대문구나선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100158582, 100156272, 100155751","김덕현, 전승찬, 최은정","더불어민주당, 더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|서울특별시|서대문구나선거구
서울특별시,영등포구라선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100156279, 100156693, 100163933","하혜진, 윤준용, 임헌호","더불어민주당, 더불어민주당, 국민의힘",0,0,1,0,0,0,N,6|서울특별시|영등포구라선거구
서울특별시,은평구다선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100163111, 100161475, 100160744","이미경, 신재환, 김유진","더불어민주당, 더불어민주당, 국민의힘",0,0,1,0,0,0,N,6|서울특별시|은평구다선거구
서울특별시,은평구아선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100156877, 100157979, 100160758","김호승, 조정환, 오소영","더불어민주당, 더불어민주당, 국민의힘",0,0,1,0,0,0,N,6|서울특별시|은평구아선거구
서울특별시,종로구가선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100159165, 100156145, 100162204","여봉무, 신기수, 라도균","더불어민주당, 국민의힘, 국민의힘",0,0,0,0,0,0,N,6|서울특별시|종로구가선거구
서울특별시,중구나선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100156811, 100161759, 100162073","문영희, 김태희, 박창배","더불어민주당, 더불어민주당, 국민의힘",0,0,1,0,0,0,N,6|서울특별시|중구나선거구
서울특별시,중구다선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100157012, 100157451, 100162174","강현미, 양연순, 양은미","더불어민주당, 더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|서울특별시|중구다선거구
서울특별시,중랑구가선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100162094, 100162357, 100165074","박열완, 주덕성, 최경식","더불어민주당, 국민의힘, 무소속",0,0,0,0,0,0,N,6|서울특별시|중랑구가선거구
서울특별시,중랑구라선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100157638, 100162161, 100162994","정현섭, 이윤재, 신동욱","더불어민주당, 더불어민주당, 국민의힘",0,0,1,0,0,0,N,6|서울특별시|중랑구라선거구
서울특별시,중랑구바선거구,구시군의회의원,지역구,6,2,4,2.00,N,,N,N,N,"100163237, 100158497, 100163002, 100162924","김미애, 김옥숙, 박정은, 정민기","더불어민주당, 더불어민주당, 국민의힘, 개혁신당",0,0,0,0,0,0,N,6|서울특별시|중랑구바선거구
서울특별시,중랑구사선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100157226, 100161754, 100162579","김재수, 김민주, 최윤찬","더불어민주당, 더불어민주당, 국민의힘",0,0,1,0,0,0,N,6|서울특별시|중랑구사선거구
서울특별시,강북구,기초의원비례,비례,9,2,3,1.50,N,,N,N,N,"100164171, 100165314, 100165320","송은주, 김미리, 최효재","더불어민주당, 국민의힘, 국민의힘",0,0,0,0,0,0,N,9|서울특별시|강북구
서울특별시,동대문구,기초의원비례,비례,9,2,5,2.50,N,,N,N,N,"100164915, 100164940, 100165075, 100165078, 100165330","윤순옥, 김엄지, 김순자, 원옥선, 박민주","더불어민주당, 더불어민주당, 국민의힘, 국민의힘, 진보당",0,0,1,0,0,0,N,9|서울특별시|동대문구
서울특별시,서초구,기초의원비례,비례,9,2,4,2.00,N,,N,N,N,"100165383, 100165752, 100165776, 100165797","이슬기, 정민우, 김태림, 김연정","더불어민주당, 국민의힘, 국민의힘, 국민의힘",0,0,0,0,0,0,N,9|서울특별시|서초구
서울특별시,양천구,기초의원비례,비례,9,2,3,1.50,N,,N,N,N,"100165289, 100165636, 100165637","김임옥, 양찬효, 조연이","더불어민주당, 국민의힘, 국민의힘",0,0,0,0,0,0,N,9|서울특별시|양천구
서울특별시,영등포구,기초의원비례,비례,9,2,3,1.50,N,,N,N,N,"100164762, 100164820, 100164763","오지연, 권은영, 이순우","더불어민주당, 더불어민주당, 국민의힘",0,0,0,0,0,0,N,9|서울특별시|영등포구
서울특별시,용산구,기초의원비례,비례,9,2,4,2.00,N,,N,N,N,"100165046, 100165059, 100165118, 100165126","김인숙, 서후진, 강문숙, 최경화","더불어민주당, 더불어민주당, 국민의힘, 국민의힘",0,0,0,0,0,0,N,9|서울특별시|용산구
서울특별시,은평구,기초의원비례,비례,9,2,3,1.50,N,,N,N,N,"100164971, 100164977, 100165579","김송희, 이경희, 이효주","더불어민주당, 더불어민주당, 국민의힘",0,0,0,0,0,0,N,9|서울특별시|은평구
서울특별시,중랑구,기초의원비례,비례,9,2,3,1.50,N,,N,N,N,"100164985, 100164990, 100164429","복경옥, 이춘재, 차영숙","더불어민주당, 더불어민주당, 국민의힘",0,0,0,0,0,0,N,9|서울특별시|중랑구
울산광역시,남구나선거구,구시군의회의원,지역구,6,2,5,2.50,N,,N,N,N,"100158207, 100161411, 100159017, 100163061, 100154826","이혜인, 김태훈, 장현진, 박소영, 이선영","더불어민주당, 국민의힘, 국민의힘, 개혁신당, 진보당",0,0,0,0,0,0,N,6|울산광역시|남구나선거구
울산광역시,동구나선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100155289, 100161351, 100155415","서성태, 강동효, 이성규","더불어민주당, 국민의힘, 진보당",0,0,0,0,0,0,N,6|울산광역시|동구나선거구
울산광역시,중구나선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100156154, 100157262, 100161252","문승재, 이재철, 김도운","더불어민주당, 국민의힘, 국민의힘",0,0,1,0,0,0,N,6|울산광역시|중구나선거구
울산광역시,중구라선거구,구시군의회의원,지역구,6,2,4,2.00,N,,N,N,N,"100155477, 100155840, 100154942, 100154236","이명녀, 최병호, 김햇살, 정현희","더불어민주당, 국민의힘, 국민의힘, 진보당",0,0,1,0,0,0,N,6|울산광역시|중구라선거구
인천광역시,연수구다선거구,구시군의회의원,지역구,6,2,4,2.00,N,,N,N,N,"100155601, 100154796, 100157739, 100165781","박희두, 탁현수, 이원우, 변재민","더불어민주당, 국민의힘, 국민의힘, 개혁신당",0,0,0,0,0,0,N,6|인천광역시|연수구다선거구
인천광역시,연수구라선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100154540, 100154688, 100154707","최정희, 노광주, 이성실","더불어민주당, 국민의힘, 개혁신당",0,0,0,0,0,0,N,6|인천광역시|연수구라선거구
인천광역시,연수구바선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100157122, 100158414, 100157558","신선혜, 이상곤, 강신학","더불어민주당, 국민의힘, 개혁신당",0,0,1,0,0,0,N,6|인천광역시|연수구바선거구
인천광역시,옹진군가선거구,구시군의회의원,지역구,6,2,4,2.00,N,,N,N,N,"100160033, 100161244, 100160861, 100161589","김영진, 이종선, 진광원, 김민애","더불어민주당, 국민의힘, 국민의힘, 무소속",0,0,1,0,0,0,N,6|인천광역시|옹진군가선거구
전라남도,고흥군나선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100160328, 100159488, 100162650","김민열, 홍우열, 김재열","더불어민주당, 더불어민주당, 무소속",0,0,1,0,0,0,N,6|전라남도|고흥군나선거구
전라남도,담양군다선거구,구시군의회의원,지역구,6,2,5,2.50,N,,N,N,N,"100161312, 100160333, 100161792, 100159803, 100161590","김삼중, 장명영, 조관훈, 진철, 방평원","더불어민주당, 더불어민주당, 조국혁신당, 무소속, 무소속",0,1,4,0,0,0,N,6|전라남도|담양군다선거구
전라남도,목포시나선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100156837, 100154726, 100154686","최환석, 김종찬, 이정석","더불어민주당, 더불어민주당, 진보당",0,0,1,0,0,0,N,6|전라남도|목포시나선거구
전라남도,순천시다선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100155570, 100156295, 100156539","이현재, 서병남, 정홍준","더불어민주당, 더불어민주당, 무소속",0,0,0,0,0,0,N,6|전라남도|순천시다선거구
전라남도,순천시아선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100154852, 100161155, 100155884","김성하, 양동진, 조대익","더불어민주당, 더불어민주당, 진보당",0,0,1,0,0,0,N,6|전라남도|순천시아선거구
전라남도,영암군다선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100160245, 100160909, 100159450","이만진, 박종대, 김기천","더불어민주당, 더불어민주당, 정의당",0,0,1,0,0,0,N,6|전라남도|영암군다선거구
전라남도,진도군나선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100160653, 100158286, 100158928","박금례, 이문포, 김종열","더불어민주당, 더불어민주당, 무소속",0,0,0,0,0,0,N,6|전라남도|진도군나선거구
전라남도,광양시,기초의원비례,비례,9,2,4,2.00,N,,N,N,N,"100165208, 100165216, 100165220, 100164849","이은경, 윤정천, 박옥희, 이혜경","더불어민주당, 더불어민주당, 더불어민주당, 조국혁신당",0,0,0,0,0,0,N,9|전라남도|광양시
전라남도,해남군,기초의원비례,비례,9,2,3,1.50,N,,N,N,N,"100164361, 100164364, 100164314","김미경, 김연수, 김종숙","더불어민주당, 더불어민주당, 조국혁신당",0,0,1,0,0,0,N,9|전라남도|해남군
전북특별자치도,고창군라선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100159629, 100161652, 100162040","김삼용, 조규철, 차남준","더불어민주당, 더불어민주당, 무소속",0,0,0,0,0,0,N,6|전북특별자치도|고창군라선거구
전북특별자치도,남원시마선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100158512, 100157101, 100163447","김정현, 김한수, 양경님","더불어민주당, 더불어민주당, 무소속",0,0,1,0,0,0,N,6|전북특별자치도|남원시마선거구
전북특별자치도,익산시나선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100155131, 100158522, 100155127","이중선, 김충영, 박상우","더불어민주당, 더불어민주당, 조국혁신당",0,0,2,0,0,0,N,6|전북특별자치도|익산시나선거구
전북특별자치도,임실군가선거구,구시군의회의원,지역구,6,2,4,2.00,N,,N,N,N,"100159543, 100159844, 100159685, 100159597","김정흠, 정일윤, 이충효, 양주영","더불어민주당, 더불어민주당, 조국혁신당, 무소속",0,0,2,0,0,0,N,6|전북특별자치도|임실군가선거구
전북특별자치도,전주시사선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100155632, 100156217, 100163040","이성국, 박용욱, 홍대규","더불어민주당, 더불어민주당, 조국혁신당",0,0,0,0,0,0,N,6|전북특별자치도|전주시사선거구
전북특별자치도,정읍시라선거구,구시군의회의원,지역구,6,2,4,2.00,N,,N,N,N,"100153909, 100157273, 100158753, 100161796","최강술, 최재기, 박성완, 김승범","더불어민주당, 더불어민주당, 조국혁신당, 무소속",0,0,0,0,0,0,N,6|전북특별자치도|정읍시라선거구
전북특별자치도,정읍시바선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100154880, 100158689, 100163544","서향경, 박일, 조상중","더불어민주당, 더불어민주당, 무소속",0,0,0,0,0,0,N,6|전북특별자치도|정읍시바선거구
전북특별자치도,완주군,기초의원비례,비례,9,2,3,1.50,N,,N,N,N,"100165584, 100165586, 100165016","이미경, 최은규, 이효진","더불어민주당, 더불어민주당, 조국혁신당",0,0,0,0,0,0,N,9|전북특별자치도|완주군
충청남도,서산시나선거구,구시군의회의원,지역구,6,2,4,2.00,N,,N,N,N,"100154862, 100158237, 100160660, 100162264","기양순, 최동묵, 가충순, 안동석","더불어민주당, 더불어민주당, 국민의힘, 국민의힘",0,0,1,0,0,0,N,6|충청남도|서산시나선거구
충청남도,서산시바선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100159201, 100156869, 100162428","이경화, 최형식, 조동식","더불어민주당, 더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|충청남도|서산시바선거구
충청남도,천안시카선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100158476, 100161157, 100160290","유영채, 김길자, 김민호","더불어민주당, 더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|충청남도|천안시카선거구
충청남도,홍성군라선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100161006, 100162476, 100163039","이정희, 박만, 김덕배","더불어민주당, 국민의힘, 국민의힘",0,0,0,0,0,0,N,6|충청남도|홍성군라선거구
충청남도,공주시,기초의원비례,비례,9,2,4,2.00,N,,N,N,N,"100165412, 100165422, 100165207, 100165266","이지은, 오연욱, 임흔구, 송향순","더불어민주당, 더불어민주당, 국민의힘, 국민의힘",0,0,0,0,0,0,N,9|충청남도|공주시
충청남도,서산시,기초의원비례,비례,9,2,4,2.00,N,,N,N,N,"100164983, 100164988, 100164970, 100164976","김애란, 송영미, 이만, 한정인","더불어민주당, 더불어민주당, 국민의힘, 국민의힘",0,0,0,0,0,0,N,9|충청남도|서산시
충청남도,홍성군,기초의원비례,비례,9,2,4,2.00,N,,N,N,N,"100164767, 100164771, 100164773, 100164775","최선미, 백혜순, 임이재, 박춘화","더불어민주당, 더불어민주당, 국민의힘, 국민의힘",0,0,0,0,0,0,N,9|충청남도|홍성군
충청북도,괴산군나선거구,구시군의회의원,지역구,6,2,4,2.00,N,,N,N,N,"100159167, 100159314, 100160773, 100158665","박천웅, 김주성, 송영순, 박선옥","더불어민주당, 국민의힘, 국민의힘, 무소속",0,0,0,0,0,0,N,6|충청북도|괴산군나선거구
충청북도,영동군나선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100159323, 100159330, 100160404","안정훈, 임동호, 이승주","더불어민주당, 국민의힘, 무소속",0,0,2,0,0,0,N,6|충청북도|영동군나선거구
충청북도,제천시가선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100156107, 100157191, 100157086","안병기, 이성진, 함동완","더불어민주당, 국민의힘, 국민의힘",0,0,1,0,0,0,N,6|충청북도|제천시가선거구
충청북도,제천시나선거구,구시군의회의원,지역구,6,2,4,2.00,N,,N,N,N,"100155936, 100156717, 100163509, 100158162","김병권, 정미녀, 이정수, 김진환","더불어민주당, 더불어민주당, 국민의힘, 국민의힘",0,0,0,0,0,0,N,6|충청북도|제천시나선거구
충청북도,증평군나선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100161737, 100158712, 100162329","최명호, 민광준, 홍종숙","더불어민주당, 국민의힘, 국민의힘",0,0,0,0,0,0,N,6|충청북도|증평군나선거구
충청북도,청주시하선거구,구시군의회의원,지역구,6,2,4,2.00,N,,N,N,N,"100161613, 100161729, 100158984, 100153986","변은영, 이한국, 이인숙, 안기원","더불어민주당, 국민의힘, 개혁신당, 진보당",0,0,0,0,0,0,N,6|충청북도|청주시하선거구
충청북도,충주시가선거구,구시군의회의원,지역구,6,2,4,2.00,N,,N,N,N,"100156093, 100155498, 100158137, 100156160","김영웅, 이종억, 홍성억, 허인순","더불어민주당, 더불어민주당, 국민의힘, 국민의힘",0,0,1,0,0,0,N,6|충청북도|충주시가선거구
충청북도,충주시나선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100156516, 100157906, 100165008","이두원, 최지원, 박배균","더불어민주당, 국민의힘, 무소속",0,0,0,0,0,0,N,6|충청북도|충주시나선거구
충청북도,충주시바선거구,구시군의회의원,지역구,6,2,3,1.50,N,,N,N,N,"100155575, 100154736, 100157970","김원일, 정석훈, 김영석","더불어민주당, 더불어민주당, 국민의힘",0,0,1,0,0,0,N,6|충청북도|충주시바선거구
충청북도,충주시사선거구,구시군의회의원,지역구,6,2,4,2.00,N,,N,N,N,"100154964, 100156745, 100154326, 100155972","김자운, 이회수, 백승대, 박해수","더불어민주당, 더불어민주당, 국민의힘, 무소속",0,0,1,0,0,0,N,6|충청북도|충주시사선거구
충청북도,제천시,기초의원비례,비례,9,2,3,1.50,N,,N,N,N,"100165738, 100165740, 100164801","허찬영, 김지윤, 이경자","더불어민주당, 더불어민주당, 국민의힘",0,0,0,0,0,0,N,9|충청북도|제천시
강원특별자치도,강원특별자치도,교육감,특수(교육감·재보궐 등),11,1,4,4.00,N,,N,N,N,"100153785, 100153787, 100162320, 100153782","강삼영, 최광익, 신경호, 박현숙","무소속, 무소속, 무소속, 무소속",0,0,0,0,0,0,N,11|강원특별자치도|강원특별자치도
강원특별자치도,강릉시,기초단체장,지역구,4,1,3,3.00,N,,N,N,N,"100154106, 100161983, 100154117","김중남, 김홍규, 김동기","더불어민주당, 국민의힘, 무소속",0,0,1,0,0,0,N,4|강원특별자치도|강릉시
강원특별자치도,고성군,기초단체장,지역구,4,1,2,2.00,N,,N,N,N,"100160161, 100159861","함명준, 박효동","더불어민주당, 국민의힘",0,0,0,0,0,0,N,4|강원특별자치도|고성군
강원특별자치도,속초시,기초단체장,지역구,4,1,3,3.00,N,,N,N,N,"100154183, 100162392, 100156821","김철수, 이병선, 염하나","더불어민주당, 국민의힘, 무소속",0,0,0,0,0,0,N,4|강원특별자치도|속초시
강원특별자치도,영월군,기초단체장,지역구,4,1,4,4.00,N,,N,N,N,"100159281, 100159127, 100159124, 100162025","박선규, 김길수, 엄삼용, 최명서","더불어민주당, 국민의힘, 조국혁신당, 무소속",0,0,0,0,0,0,N,4|강원특별자치도|영월군
강원특별자치도,정선군,기초단체장,지역구,4,1,2,2.00,N,,N,N,N,"100162887, 100159163","최승준, 최철규","더불어민주당, 국민의힘",0,0,2,0,0,0,N,4|강원특별자치도|정선군
강원특별자치도,춘천시,기초단체장,지역구,4,1,2,2.00,N,,N,N,N,"100161433, 100156336","육동한, 정광열","더불어민주당, 국민의힘",0,0,0,0,0,0,N,4|강원특별자치도|춘천시
강원특별자치도,태백시,기초단체장,지역구,4,1,2,2.00,N,,N,N,N,"100154401, 100162480","김동구, 이상호","더불어민주당, 국민의힘",0,0,1,0,0,0,N,4|강원특별자치도|태백시
강원특별자치도,화천군,기초단체장,지역구,4,1,2,2.00,N,,N,N,N,"100158943, 100159013","김세훈, 최명수","더불어민주당, 국민의힘",0,0,1,0,0,0,N,4|강원특별자치도|화천군
강원특별자치도,고성군,기초의원비례,비례,9,1,2,2.00,N,,N,N,N,"100164428, 100164430","정영애, 이재희","더불어민주당, 국민의힘",0,0,1,0,0,0,N,9|강원특별자치도|고성군
강원특별자치도,동해시,기초의원비례,비례,9,1,2,2.00,N,,N,N,N,"100164398, 100164402","유영선, 김윤미","더불어민주당, 국민의힘",0,0,0,0,0,0,N,9|강원특별자치도|동해시
강원특별자치도,삼척시,기초의원비례,비례,9,1,2,2.00,N,,N,N,N,"100164282, 100164293","최희선, 홍금화","더불어민주당, 국민의힘",0,0,0,0,0,0,N,9|강원특별자치도|삼척시
강원특별자치도,속초시,기초의원비례,비례,9,1,2,2.00,N,,N,N,N,"100165024, 100164925","지수아, 황양미","더불어민주당, 국민의힘",0,0,0,0,0,0,N,9|강원특별자치도|속초시
강원특별자치도,인제군,기초의원비례,비례,9,1,2,2.00,N,,N,N,N,"100164156, 100164204","정옥수, 최현순","더불어민주당, 국민의힘",0,0,0,0,0,0,N,9|강원특별자치도|인제군
강원특별자치도,철원군,기초의원비례,비례,9,1,2,2.00,N,,N,N,N,"100164440, 100164390","김명숙, 문성명","더불어민주당, 국민의힘",0,0,0,0,0,0,N,9|강원특별자치도|철원군
강원특별자치도,태백시,기초의원비례,비례,9,1,2,2.00,N,,N,N,N,"100164903, 100164436","최재순, 이경옥","더불어민주당, 국민의힘",0,0,1,0,0,0,N,9|강원특별자치도|태백시
강원특별자치도,홍천군,기초의원비례,비례,9,1,3,3.00,N,,N,N,N,"100164212, 100164177, 100164179","장수정, 박순복, 박근호","더불어민주당, 국민의힘, 국민의힘",0,0,1,0,0,0,N,9|강원특별자치도|홍천군
강원특별자치도,횡성군,기초의원비례,비례,9,1,3,3.00,N,,N,N,N,"100164539, 100164540, 100164537","임유정, 이동수, 정순연","더불어민주당, 더불어민주당, 국민의힘",0,0,0,0,0,0,N,9|강원특별자치도|횡성군
강원특별자치도,강릉시제1선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100153931, 100161677","박갑용, 박호균","더불어민주당, 국민의힘",0,0,0,0,0,0,N,5|강원특별자치도|강릉시제1선거구
강원특별자치도,강릉시제2선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100154025, 100156444","김남희, 심오섭","더불어민주당, 국민의힘",0,0,0,0,0,0,N,5|강원특별자치도|강릉시제2선거구
강원특별자치도,동해시제1선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100160341, 100160082","이동호, 안성준","더불어민주당, 국민의힘",0,0,1,0,0,0,N,5|강원특별자치도|동해시제1선거구
강원특별자치도,삼척시제1선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100154252, 100156175","김혁준, 조성운","더불어민주당, 국민의힘",0,0,0,0,0,0,N,5|강원특별자치도|삼척시제1선거구
강원특별자치도,속초시제1선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100158911, 100157620","최종현, 유정수","더불어민주당, 국민의힘",0,0,0,0,0,0,N,5|강원특별자치도|속초시제1선거구
강원특별자치도,속초시제2선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100159904, 100157878","신선익, 강정호","더불어민주당, 국민의힘",0,0,0,0,0,0,N,5|강원특별자치도|속초시제2선거구
강원특별자치도,영월군제1선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100158398, 100153917","손경희, 정대옥","더불어민주당, 국민의힘",0,0,0,0,0,0,N,5|강원특별자치도|영월군제1선거구
강원특별자치도,원주시제10선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100163137, 100155066","곽문근, 이상종","더불어민주당, 국민의힘",0,0,1,0,0,0,N,5|강원특별자치도|원주시제10선거구
강원특별자치도,원주시제1선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100157306, 100161988","정재선, 박길선","더불어민주당, 국민의힘",0,0,2,0,0,0,N,5|강원특별자치도|원주시제1선거구
강원특별자치도,원주시제2선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100155085, 100163177","용정순, 김희도","더불어민주당, 국민의힘",0,0,0,0,0,0,N,5|강원특별자치도|원주시제2선거구
강원특별자치도,원주시제4선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100154008, 100162333","정지욱, 김기홍","더불어민주당, 국민의힘",0,0,0,0,0,0,N,5|강원특별자치도|원주시제4선거구
강원특별자치도,철원군제1선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100153943, 100161216","지형운, 한종문","더불어민주당, 국민의힘",0,0,1,0,0,0,N,5|강원특별자치도|철원군제1선거구
강원특별자치도,철원군제2선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100157279, 100154101","김호진, 엄기성","더불어민주당, 국민의힘",0,0,1,0,0,0,N,5|강원특별자치도|철원군제2선거구
