sim_id,강원특별자치도,경기도,경상남도,경상북도,광주광역시,대구광역시,대전광역시,부산광역시,서울특별시,세종특별자치시,울산광역시,인천광역시,전라남도,전북특별자치도,제주특별자치도,충청남도,충청북도
7790,R,D,R,R,D,R,D,R,D,R,R,D,D,D,R,D,R
7791,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
7792,R,D,R,R,D,R,R,R,R,D,R,R,D,D,D,R,R
7793,D,R,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
7794,D,R,R,R,D,R,D,D,D,D,D,D,D,D,D,D,D
7795,D,D,D,R,D,R,D,D,D,D,R,D,D,D,D,D,D
7796,R,D,D,R,D,D,D,D,D,D,D,D,D,D,D,D,D
7797,D,D,D,R,D,R,D,R,D,D,D,D,D,D,D,D,R
7798,D,D,D,R,D,R,D,D,D,D,D,D,D,D,D,D,D
7799,R,R,R,R,D,R,R,R,D,R,R,R,D,D,R,R,R
7800,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
7801,D,R,R,R,D,R,D,R,D,D,R,R,D,D,R,R,R
7802,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
7803,D,R,R,R,D,R,R,R,D,D,R,R,D,D,R,D,R
7804,R,D,R,R,D,R,R,R,D,R,R,R,D,D,R,R,D
7805,D,D,D,R,D,D,D,R,D,D,D,D,D,D,D,D,D
7806,D,D,R,R,D,R,R,R,D,D,R,R,D,D,D,D,R
7807,R,R,R,R,R,R,D,R,R,R,R,D,D,D,R,R,R
7808,D,R,R,R,D,R,R,R,D,D,R,R,D,D,R,R,D
7809,D,R,R,R,D,R,R,D,R,D,R,R,D,D,R,D,R
7810,R,R,R,R,D,R,R,R,R,R,R,R,R,D,R,R,R
7811,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
7812,R,R,R,R,D,R,D,R,D,R,D,D,D,D,D,D,R
7813,R,R,R,R,D,R,R,R,D,D,R,D,D,D,R,D,R
7814,R,R,R,R,D,R,D,R,D,D,R,D,D,D,R,R,R
7815,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,D,R
7816,D,R,R,R,D,R,D,R,D,D,R,D,D,D,D,D,D
7817,R,R,R,R,D,R,R,R,R,D,R,D,D,D,R,D,D
7818,D,R,R,R,D,R,R,R,D,D,R,R,D,D,D,R,D
7819,D,D,R,R,D,D,D,D,D,D,R,D,D,D,R,D,R
7820,D,D,D,D,D,R,D,R,D,D,R,D,D,D,D,D,D
7821,D,D,D,R,D,R,D,R,D,D,R,D,D,D,D,D,D
7822,D,R,D,R,D,R,R,R,D,D,R,D,D,D,R,D,D
7823,D,D,D,R,D,D,D,D,D,D,R,R,D,D,D,D,D
7824,R,R,R,R,D,R,D,R,D,R,R,D,D,D,R,D,R
7825,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,D
7826,D,R,R,R,D,R,R,R,D,D,R,R,D,D,R,R,R
7827,R,D,R,R,D,R,D,R,D,D,R,R,D,D,R,R,R
7828,R,D,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
7829,R,R,R,R,D,R,D,R,R,D,R,D,D,D,D,R,R
7830,R,D,D,R,D,R,D,R,D,D,R,D,D,D,D,D,D
7831,R,R,R,R,D,D,R,R,R,D,R,R,D,D,R,R,D
7832,D,D,D,R,D,D,D,D,D,D,R,D,D,D,D,D,D
7833,D,D,R,R,D,R,R,R,D,D,R,D,D,D,D,R,R
7834,R,R,R,R,D,R,R,R,R,D,R,D,D,D,D,R,R
7835,D,D,R,R,D,R,R,R,R,D,R,R,D,D,R,R,D
7836,D,R,R,R,D,D,D,D,D,D,R,R,D,D,D,D,D
7837,R,R,R,R,D,R,D,R,D,D,R,R,D,R,R,D,R
7838,D,R,R,R,D,R,D,R,R,D,R,R,D,D,D,D,D
7839,R,D,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
7840,D,R,R,R,D,R,D,R,R,D,R,D,D,D,D,D,R
7841,D,R,R,R,D,R,R,R,R,D,R,R,R,D,R,R,R
7842,D,R,R,R,D,R,R,R,D,D,R,R,D,D,R,R,D
7843,D,R,R,R,D,R,R,R,D,R,R,R,D,D,D,D,R
7844,D,R,R,R,D,R,D,D,R,D,R,R,D,D,R,R,R
7845,R,R,R,R,D,R,R,R,R,D,R,D,D,D,D,D,R
7846,D,D,D,R,D,R,D,R,D,D,R,D,D,D,D,D,D
7847,R,D,R,R,D,R,R,R,D,D,R,D,D,D,D,D,R
7848,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
7849,R,R,R,R,D,R,R,R,D,D,R,R,D,D,R,D,D
7850,R,R,R,R,D,R,R,R,R,D,R,R,R,R,R,R,D
7851,D,R,R,R,D,R,R,D,D,D,R,D,D,D,D,R,R
7852,D,R,R,R,D,R,R,R,R,R,R,D,D,D,D,D,R
7853,R,R,D,R,D,R,D,R,R,R,R,R,D,D,D,D,R
7854,D,R,R,R,D,R,R,R,D,D,R,R,D,D,D,R,R
7855,D,D,R,R,D,R,D,R,R,R,R,D,D,D,D,R,D
7856,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
7857,D,D,R,R,D,R,D,R,D,D,R,R,D,D,R,D,R
7858,R,R,R,R,D,R,R,D,D,D,D,R,D,D,R,R,R
7859,R,R,R,R,D,R,R,R,D,R,R,R,D,D,R,R,R
7860,D,D,D,R,D,D,D,D,D,D,R,R,D,D,D,D,D
7861,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,D,R
7862,R,R,R,R,D,R,R,R,D,D,R,R,D,D,D,D,R
7863,R,R,R,R,D,R,R,R,R,D,R,D,D,D,R,D,R
7864,R,R,R,R,D,R,R,D,D,D,R,R,D,D,R,D,D
7865,D,D,D,R,D,R,D,R,D,D,R,D,D,D,R,D,D
7866,R,R,R,R,D,R,D,R,D,D,R,D,D,D,D,R,R
7867,D,D,R,R,D,D,D,D,D,D,R,D,D,D,D,D,D
7868,R,R,R,R,D,R,D,R,D,D,R,R,D,D,R,R,R
7869,R,R,R,R,D,R,R,R,D,R,R,R,D,D,D,D,R
7870,R,R,R,R,D,R,R,R,D,D,R,R,D,D,R,R,R
7871,D,D,R,R,D,R,D,D,D,D,D,D,D,D,D,D,D
7872,R,D,R,R,D,R,D,R,R,R,D,R,D,D,R,R,R
7873,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
7874,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,D,R
7875,R,R,R,R,D,R,R,R,D,D,R,D,D,D,D,R,D
7876,R,R,R,R,D,R,D,D,R,R,R,R,D,D,D,R,R
7877,R,R,R,R,D,R,R,R,D,R,R,R,D,D,R,R,R
7878,D,R,R,R,D,R,R,R,R,D,R,D,D,D,D,R,D
7879,R,R,R,R,D,R,D,R,D,D,R,R,D,D,D,D,D
7880,D,D,R,R,D,R,R,R,D,D,R,R,D,D,D,R,R
7881,R,D,R,R,D,R,R,R,R,D,R,D,D,R,D,D,R
7882,R,R,R,R,D,R,R,R,D,D,R,R,D,D,D,D,R
7883,R,R,R,R,D,R,R,R,R,R,D,R,D,D,R,D,R
7884,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
7885,D,D,R,R,D,R,D,R,D,D,D,D,D,D,D,D,R
7886,D,R,R,R,D,R,D,R,R,D,R,R,D,D,D,R,R
7887,R,R,R,R,D,R,R,R,D,D,R,R,D,D,D,R,D
7888,R,R,R,R,D,R,R,R,D,D,R,R,D,D,D,R,R
7889,D,D,R,D,D,R,D,D,D,D,R,D,D,D,D,D,D
7890,R,D,R,R,D,R,D,R,R,R,R,D,D,D,R,R,R
7891,R,D,R,R,D,R,D,R,R,R,R,R,D,D,D,R,R
7892,D,R,R,R,D,R,D,R,R,D,R,R,D,D,D,R,D
7893,D,R,R,R,D,R,D,R,D,D,R,R,D,D,D,D,D
7894,R,R,R,R,D,R,D,R,D,D,R,R,D,D,D,R,R
7895,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,D
7896,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,D,D
7897,R,R,R,R,D,R,D,R,R,D,R,R,D,D,D,R,R
7898,D,R,R,R,D,R,D,R,D,D,D,R,D,D,R,R,D
7899,D,D,R,R,D,R,R,R,R,R,R,D,D,D,D,R,R
7900,R,R,R,R,D,R,D,D,D,R,R,D,D,D,R,R,R
7901,D,D,R,R,D,D,D,R,D,D,D,D,D,D,D,D,D
7902,R,R,R,R,D,R,D,R,R,D,R,D,D,D,R,D,D
7903,R,R,R,R,D,R,D,R,R,R,R,R,D,D,R,R,D
7904,R,D,R,R,D,R,D,R,D,D,R,D,D,D,D,R,R
7905,D,D,D,R,D,D,D,R,D,D,R,D,D,D,D,D,D
7906,R,R,R,R,D,R,R,R,R,R,R,D,D,D,D,R,R
7907,R,D,R,R,D,R,D,R,D,D,R,D,D,D,R,R,R
7908,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
7909,R,R,R,R,D,D,D,R,D,D,R,R,D,D,R,R,R
7910,D,R,R,R,D,R,R,D,D,D,R,D,D,D,D,R,R
7911,R,R,R,R,D,R,R,R,D,R,R,R,D,D,R,R,R
7912,D,R,R,R,D,R,R,R,D,R,R,D,D,D,R,R,D
7913,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
7914,D,R,R,R,D,R,D,R,D,R,R,D,D,D,D,D,R
7915,R,R,R,R,D,R,R,D,R,R,R,R,D,D,R,D,R
7916,R,R,R,R,R,R,D,R,D,R,R,R,D,D,R,R,R
7917,R,R,R,R,D,R,R,R,R,R,R,D,D,D,R,R,R
7918,D,D,D,R,D,R,D,D,D,D,D,D,D,D,D,D,R
7919,D,R,R,R,D,D,D,R,D,D,R,D,D,D,D,D,D
7920,R,D,R,R,D,R,R,R,D,D,R,D,D,D,R,D,R
7921,R,R,R,R,D,R,R,R,D,R,R,R,D,D,D,R,R
7922,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
7923,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,D
7924,D,D,R,R,D,R,D,R,D,D,R,D,D,D,D,D,D
7925,D,D,R,R,D,D,D,D,D,D,R,D,D,D,D,D,D
7926,R,R,R,R,D,R,R,R,D,D,R,D,D,D,D,D,R
7927,R,R,R,R,D,R,R,R,D,R,R,R,D,D,R,R,R
7928,D,R,D,R,D,R,D,D,D,D,R,D,D,D,D,D,D
7929,D,D,D,R,D,R,D,R,D,D,R,D,D,D,D,D,D
7930,D,R,R,R,D,R,R,R,R,R,R,D,D,D,R,R,D
7931,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,D,D
7932,D,R,R,R,D,D,D,D,D,D,R,R,D,D,D,D,D
7933,D,R,R,R,D,R,R,R,D,R,D,R,D,D,D,R,R
7934,R,R,R,R,D,R,R,R,R,D,R,D,D,D,D,D,R
7935,D,D,D,R,D,R,D,D,D,R,R,D,D,D,D,D,D
7936,R,D,R,R,D,R,D,R,D,D,D,D,D,D,D,D,D
7937,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
7938,R,D,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
7939,R,D,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
7940,R,R,R,R,D,R,D,R,D,R,R,R,D,D,D,R,D
7941,D,R,R,R,D,R,D,R,R,D,R,D,D,D,D,R,R
7942,D,D,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
7943,D,R,R,R,D,R,R,R,D,D,R,R,D,D,D,D,R
7944,R,R,R,R,D,R,D,R,R,D,R,D,D,R,R,D,R
7945,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
7946,D,D,R,R,D,R,R,R,R,D,R,R,D,D,D,R,R
7947,D,D,R,R,D,R,R,R,R,D,R,D,D,D,R,D,D
7948,D,D,R,R,D,R,R,R,R,D,R,R,D,D,R,D,R
7949,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,D,R
7950,R,D,R,R,D,R,R,R,D,D,R,R,D,D,D,D,D
7951,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,D,D
7952,R,R,R,R,D,R,D,R,R,R,R,D,D,D,R,D,D
7953,D,R,R,R,D,R,D,R,D,D,D,D,D,D,D,D,D
7954,R,D,R,R,D,D,D,R,R,D,R,R,D,D,D,R,D
7955,D,R,R,R,D,R,D,R,R,D,R,R,D,D,R,R,R
7956,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,R
7957,D,R,R,R,D,R,R,R,R,R,R,R,D,D,D,D,D
7958,R,D,D,R,D,R,D,D,D,D,R,D,D,D,D,D,D
7959,D,D,D,R,D,R,D,D,D,D,D,D,D,D,R,D,D
7960,R,D,R,R,D,R,R,R,D,R,R,R,D,D,R,D,R
7961,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
7962,R,D,D,R,D,R,D,D,D,D,D,D,D,D,D,D,D
7963,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,D,R
7964,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,R
7965,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
7966,R,R,R,R,D,R,R,D,R,R,R,R,D,D,R,D,R
7967,R,R,R,R,D,R,R,R,R,D,R,D,D,D,R,R,D
7968,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
7969,D,D,R,R,D,R,D,R,D,R,R,D,D,D,D,D,R
7970,R,R,R,R,D,R,D,R,R,R,R,R,D,D,R,R,R
7971,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,D,R
7972,D,D,D,R,D,R,D,R,D,D,R,D,D,D,D,R,D
7973,R,D,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
7974,R,D,D,R,D,R,D,D,D,D,D,D,D,D,D,D,D
7975,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
7976,R,R,R,R,D,R,D,D,R,D,R,R,D,D,D,D,R
7977,R,R,R,R,D,R,R,R,D,R,D,R,D,D,R,R,D
7978,R,D,R,R,D,R,R,R,R,D,R,R,D,D,R,R,D
7979,D,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,D
7980,D,R,R,R,D,D,D,R,D,D,R,D,D,D,D,D,D
7981,D,R,R,R,D,R,D,R,D,D,R,R,D,D,D,D,D
7982,R,R,R,R,D,R,R,R,D,R,R,R,D,D,R,D,R
7983,R,R,R,R,D,R,R,D,D,D,R,R,D,D,D,D,R
7984,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,D,R
7985,R,R,R,R,D,R,D,R,R,R,R,R,D,D,R,R,R
7986,D,D,R,R,D,R,R,R,D,D,R,R,D,D,D,R,R
7987,R,D,R,R,D,R,R,R,R,D,R,D,D,D,D,R,R
7988,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,R
7989,R,R,R,R,D,R,D,R,R,D,R,R,D,R,R,R,R
7990,D,D,R,R,D,D,R,R,D,R,R,R,D,D,R,R,D
7991,R,D,R,R,D,R,R,R,D,D,R,R,D,D,R,D,R
7992,D,D,D,R,D,D,D,R,D,D,R,D,D,D,D,D,D
7993,R,R,R,R,D,R,D,R,R,R,R,R,D,D,D,R,R
7994,D,D,R,R,D,R,D,D,D,D,D,R,D,D,D,D,D
7995,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,D,D
7996,R,R,D,R,D,R,D,R,R,D,R,D,D,D,D,D,D
7997,D,R,D,R,D,D,D,D,R,D,R,D,D,D,D,D,R
7998,R,R,R,R,D,R,D,R,D,D,R,D,D,D,R,R,R
7999,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,D,R
8000,R,R,D,R,D,D,D,R,D,D,D,D,D,D,D,D,D
8001,R,D,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
8002,R,R,R,R,D,R,R,R,D,D,R,R,D,D,R,D,R
8003,D,D,D,R,D,D,D,R,D,D,R,D,D,D,D,D,D
8004,D,D,D,R,D,D,D,D,D,D,D,D,D,D,D,D,R
8005,D,D,R,R,D,R,D,R,D,D,R,R,D,D,D,D,D
8006,R,D,R,R,D,R,R,D,R,R,R,R,R,D,R,R,R
8007,D,R,R,R,D,D,R,R,R,R,R,R,D,D,D,R,R
8008,R,D,D,R,D,R,D,D,D,D,D,D,D,D,D,D,D
8009,D,D,D,R,D,R,D,R,D,D,R,D,D,D,D,D,R
8010,R,D,R,R,D,R,D,R,D,D,R,R,D,D,D,R,D
8011,R,R,R,R,D,R,R,R,D,D,R,R,D,D,R,D,R
8012,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
8013,D,D,D,R,D,R,R,R,R,D,D,D,D,D,R,D,D
8014,D,D,R,R,D,R,R,D,R,D,R,R,D,D,R,R,D
8015,R,R,R,R,D,R,D,R,D,R,R,D,D,D,R,D,R
8016,D,D,R,R,D,R,R,R,R,D,R,R,D,R,D,R,R
8017,D,D,R,R,D,R,R,D,D,D,R,D,D,D,D,D,D
8018,D,D,R,R,D,R,D,D,D,D,D,D,D,D,D,D,D
8019,R,D,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
8020,R,R,R,R,D,R,D,R,R,R,D,R,D,D,R,D,R
8021,R,R,R,R,D,R,R,R,D,R,R,R,D,D,R,D,R
8022,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
8023,R,R,R,R,D,R,D,R,R,R,R,R,D,D,R,D,R
8024,D,R,R,R,D,R,D,R,R,R,R,D,D,D,D,D,R
8025,D,D,D,R,D,D,D,R,D,D,R,D,D,D,D,D,D
8026,R,D,R,R,D,R,D,R,D,D,R,D,D,R,D,D,R
8027,D,R,R,R,D,R,R,R,D,D,D,D,D,D,R,R,R
8028,D,R,R,R,D,R,R,R,D,D,R,R,D,D,R,R,R
8029,D,D,D,R,D,D,D,R,D,D,D,D,D,D,D,D,D
8030,R,D,R,R,D,R,R,R,D,R,R,R,D,D,R,R,R
8031,R,R,R,R,D,R,R,R,R,D,R,D,D,D,D,R,R
8032,R,R,D,R,D,R,R,D,R,D,R,R,D,D,R,R,R
8033,D,D,D,R,D,R,D,D,D,D,D,D,D,D,D,D,D
8034,D,R,R,R,D,R,D,R,R,D,R,R,D,D,D,R,R
8035,D,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,R
8036,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
8037,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,D,R
8038,D,D,R,R,D,R,D,D,D,D,D,D,D,D,D,D,D
8039,R,D,R,R,D,R,D,R,R,D,R,D,D,D,R,D,R
8040,R,D,R,R,D,R,R,D,D,D,R,D,D,D,R,D,R
8041,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
8042,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,D,R
8043,D,R,R,R,D,R,R,R,R,R,R,D,D,D,R,D,D
8044,R,R,R,R,D,R,D,R,D,D,R,R,D,D,R,D,D
8045,R,R,R,R,D,R,R,R,D,D,R,R,D,D,R,R,D
8046,D,R,D,R,D,R,D,D,D,D,R,D,D,D,D,D,D
8047,R,D,R,R,D,R,D,R,D,D,R,R,D,D,R,D,R
8048,D,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
8049,D,R,R,R,D,R,R,R,R,R,R,D,D,D,R,D,R
8050,R,R,R,R,D,R,R,R,D,D,R,R,D,D,D,D,R
8051,D,R,R,R,D,D,D,R,R,D,R,R,D,D,D,R,D
8052,R,R,R,R,D,R,D,R,R,R,R,R,D,D,R,R,R
8053,D,D,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
8054,D,R,R,R,D,R,D,R,R,D,R,R,D,D,R,D,D
8055,R,R,R,R,D,R,D,R,R,D,R,R,D,D,D,R,R
8056,R,R,R,R,D,R,R,R,D,D,R,R,D,D,D,R,R
8057,R,R,R,R,D,R,R,R,D,D,R,R,D,D,D,D,R
8058,D,D,D,R,D,R,R,D,D,D,R,D,D,D,D,D,D
8059,R,R,R,R,D,R,R,R,R,R,R,R,D,R,D,R,R
8060,R,R,R,R,D,R,R,R,R,R,R,D,D,D,R,R,R
8061,D,D,D,R,D,R,D,D,D,D,R,D,D,D,D,D,D
8062,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,D,D
8063,R,R,R,R,D,R,R,R,D,D,R,R,D,D,D,R,R
8064,D,D,R,R,D,R,R,R,D,D,R,R,D,D,D,R,R
8065,R,R,R,R,D,R,D,R,R,D,R,R,D,D,R,D,D
8066,D,R,D,R,D,R,D,D,D,D,R,D,D,D,D,D,D
8067,R,R,R,R,D,D,R,R,R,D,R,R,D,D,R,R,R
8068,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,R
8069,R,R,R,R,D,R,R,R,D,R,R,D,D,D,D,D,D
8070,D,R,R,R,D,R,R,R,R,D,R,R,D,D,D,D,D
8071,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
8072,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,R
8073,R,D,R,R,D,R,D,R,D,D,R,R,D,D,D,R,D
8074,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
8075,R,R,R,R,D,D,D,D,R,R,R,R,D,D,R,D,R
8076,D,D,R,R,D,R,R,R,R,R,R,R,D,D,D,R,D
8077,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,D,D
8078,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
8079,D,R,R,R,D,R,D,R,D,D,D,R,D,D,D,D,D
8080,R,R,R,R,R,R,R,R,R,R,R,R,D,D,D,R,R
8081,R,D,R,R,D,R,R,D,D,D,R,R,D,D,D,R,D
8082,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
8083,D,R,D,R,D,R,D,R,D,D,R,D,D,D,D,D,D
8084,R,D,R,R,D,R,D,R,D,D,R,R,D,D,R,D,R
8085,D,D,D,R,D,D,D,R,D,D,D,D,D,D,R,D,D
8086,R,D,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
8087,D,R,D,R,D,R,R,R,R,D,R,D,D,D,R,R,R
8088,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
8089,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
8090,D,D,R,R,D,D,D,D,D,D,R,D,D,D,D,D,R
8091,D,D,D,R,D,R,D,R,D,D,R,D,D,D,D,D,D
8092,R,R,R,R,D,R,R,R,D,R,R,D,D,D,R,R,D
8093,R,R,R,R,D,R,D,R,D,R,R,R,D,D,D,R,R
8094,D,R,R,R,D,R,R,R,R,D,R,D,D,D,D,R,R
8095,D,D,R,R,D,R,D,R,R,D,R,D,D,D,D,R,R
8096,R,R,R,R,R,R,R,R,R,R,R,R,D,D,R,D,R
8097,R,R,R,R,D,R,D,R,D,R,R,R,D,D,R,R,R
8098,R,R,R,R,D,R,R,R,D,R,R,R,D,D,R,R,D
8099,D,R,R,R,D,R,D,R,R,D,R,R,D,D,D,D,R
8100,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
8101,R,D,R,R,D,R,D,R,D,D,R,D,D,D,D,D,D
8102,D,D,D,R,D,R,D,D,D,D,R,R,D,D,D,D,D
8103,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
8104,D,D,R,R,D,D,D,D,D,D,R,D,D,D,D,D,D
8105,R,D,R,R,D,R,D,R,D,R,R,D,D,D,R,R,R
8106,R,R,R,R,D,R,R,R,R,D,R,D,D,D,R,D,D
8107,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
8108,R,D,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
8109,R,D,R,R,D,R,R,R,R,R,R,R,D,D,D,D,D
8110,R,R,R,R,D,R,D,R,D,R,R,R,D,D,R,R,R
8111,R,R,R,R,D,R,D,R,R,R,R,R,D,D,R,R,R
8112,R,D,R,R,D,R,D,R,R,D,D,D,D,D,D,R,R
8113,R,D,R,R,D,R,D,R,R,D,R,R,D,D,D,R,D
8114,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,D,R
8115,D,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
8116,R,R,R,R,D,R,D,R,R,D,R,D,D,D,D,D,D
8117,D,R,D,R,D,R,R,D,D,D,R,D,D,D,R,D,R
8118,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
8119,D,D,R,R,D,R,D,R,D,D,R,D,D,D,D,D,D
8120,R,R,R,R,D,R,R,R,R,D,R,D,D,D,D,R,D
8121,D,R,R,R,D,R,D,R,R,R,R,R,D,D,D,D,R
8122,R,D,R,R,D,R,R,R,R,D,R,R,D,D,D,R,D
8123,R,D,R,R,D,R,R,R,R,D,D,R,D,D,D,R,R
8124,R,R,R,R,D,R,D,R,D,D,R,R,D,D,D,R,R
8125,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
8126,R,R,R,R,D,R,R,R,D,D,R,D,D,D,D,R,R
8127,D,D,R,D,D,R,R,R,D,D,D,D,D,D,D,D,D
8128,D,D,D,R,D,R,D,D,D,D,D,D,D,D,D,D,D
8129,D,D,R,R,D,D,D,R,D,D,R,D,D,D,D,D,D
8130,R,D,R,R,D,D,D,R,D,D,D,D,D,D,D,D,D
8131,R,D,R,R,D,R,D,R,R,D,R,R,D,D,D,R,R
8132,D,R,D,R,D,D,D,R,D,D,R,D,D,D,D,D,D
8133,R,R,R,R,D,R,R,R,R,D,R,D,D,D,D,R,R
8134,D,R,R,R,D,R,R,R,D,D,R,R,D,D,R,D,D
8135,R,R,R,R,D,R,D,R,R,D,R,R,D,D,R,R,R
8136,R,D,R,R,D,R,R,R,R,D,R,R,D,D,D,R,R
8137,D,D,R,R,D,R,R,R,D,D,R,R,D,D,R,D,D
8138,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
8139,R,R,R,R,D,R,R,R,D,D,R,R,D,D,R,D,D
8140,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,D
8141,D,D,D,R,D,R,D,D,D,D,R,D,D,D,D,D,D
8142,D,D,R,R,D,R,R,R,D,R,R,R,D,D,D,R,R
8143,D,D,R,R,D,R,D,D,R,D,D,D,D,D,D,D,D
8144,R,R,R,R,D,R,D,D,D,D,R,R,D,D,R,R,R
8145,R,R,R,R,D,R,R,R,R,R,R,R,R,D,D,D,R
8146,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,D,R
8147,R,R,R,R,D,R,D,R,R,D,R,R,D,D,D,D,R
8148,R,R,R,R,D,R,R,R,R,D,R,D,D,D,R,D,D
8149,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,D,R
8150,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
8151,D,R,D,R,D,R,D,R,D,D,R,D,D,D,D,D,R
8152,R,R,R,R,D,R,R,R,D,R,R,D,D,D,R,D,D
8153,R,D,D,R,D,D,D,D,D,D,R,D,D,D,D,D,D
8154,D,D,R,R,D,R,D,R,R,D,R,R,D,D,R,R,R
8155,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,D,R
8156,D,D,D,R,D,R,D,D,D,D,D,D,D,D,D,D,D
8157,D,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,R
8158,D,R,R,R,D,R,R,R,D,D,R,D,D,D,D,D,R
8159,R,R,R,R,D,R,D,R,R,R,R,R,D,D,D,R,R
8160,D,D,D,D,D,R,D,D,D,D,R,D,D,D,D,D,D
8161,R,R,R,R,D,R,R,R,D,R,R,D,D,D,R,R,D
8162,D,D,R,R,D,R,R,R,D,R,R,R,D,D,R,R,R
8163,D,R,R,R,D,R,D,R,R,R,R,D,D,D,R,R,D
8164,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
