회차,연도,선거일,선거구명,동,투표구명,분류,선거인수,투표수,유효표_계,무효투표수,기권자수,후보순번,정당,후보명,득표수,득표율_유효표대비
20,2016,2016-04-13,북구강서구갑,만덕제2동,만덕제2동제1투,box,2391,1336,1315,21,1055,2,더불어민주당,전재수,709,53.92
20,2016,2016-04-13,북구강서구갑,만덕제2동,만덕제2동제2투,box,2206,1150,1138,12,1056,1,새누리당,박민식,531,46.66
20,2016,2016-04-13,북구강서구갑,만덕제2동,만덕제2동제2투,box,2206,1150,1138,12,1056,2,더불어민주당,전재수,607,53.34
20,2016,2016-04-13,북구강서구갑,만덕제2동,만덕제2동제3투,box,3064,1703,1681,22,1361,1,새누리당,박민식,717,42.65
20,2016,2016-04-13,북구강서구갑,만덕제2동,만덕제2동제3투,box,3064,1703,1681,22,1361,2,더불어민주당,전재수,964,57.35
20,2016,2016-04-13,북구강서구갑,만덕제2동,만덕제2동제4투,box,2540,1504,1486,18,1036,1,새누리당,박민식,708,47.64
20,2016,2016-04-13,북구강서구갑,만덕제2동,만덕제2동제4투,box,2540,1504,1486,18,1036,2,더불어민주당,전재수,778,52.36
20,2016,2016-04-13,북구강서구갑,만덕제2동,만덕제2동제5투,box,4508,2783,2764,19,1725,1,새누리당,박민식,1097,39.69
20,2016,2016-04-13,북구강서구갑,만덕제2동,만덕제2동제5투,box,4508,2783,2764,19,1725,2,더불어민주당,전재수,1667,60.31
20,2016,2016-04-13,북구강서구갑,만덕제2동,만덕제2동제6투,box,2629,1482,1472,10,1147,1,새누리당,박민식,603,40.96
20,2016,2016-04-13,북구강서구갑,만덕제2동,만덕제2동제6투,box,2629,1482,1472,10,1147,2,더불어민주당,전재수,869,59.04
20,2016,2016-04-13,북구강서구갑,만덕제2동,만덕제2동제7투,box,3438,2136,2128,8,1302,1,새누리당,박민식,807,37.92
20,2016,2016-04-13,북구강서구갑,만덕제2동,만덕제2동제7투,box,3438,2136,2128,8,1302,2,더불어민주당,전재수,1321,62.08
20,2016,2016-04-13,북구강서구갑,만덕제2동,소계,subtotal,16995,10997,10885,112,5998,1,새누리당,박민식,4809,44.18
20,2016,2016-04-13,북구강서구갑,만덕제2동,소계,subtotal,16995,10997,10885,112,5998,2,더불어민주당,전재수,6076,55.82
20,2016,2016-04-13,북구강서구갑,만덕제2동,관내사전투표,early,1590,1590,1577,13,0,1,새누리당,박민식,702,44.51
20,2016,2016-04-13,북구강서구갑,만덕제2동,관내사전투표,early,1590,1590,1577,13,0,2,더불어민주당,전재수,875,55.49
20,2016,2016-04-13,북구강서구갑,만덕제3동,만덕제3동제1투,box,2751,1669,1655,14,1082,1,새누리당,박민식,687,41.51
20,2016,2016-04-13,북구강서구갑,만덕제3동,만덕제3동제1투,box,2751,1669,1655,14,1082,2,더불어민주당,전재수,968,58.49
20,2016,2016-04-13,북구강서구갑,만덕제3동,만덕제3동제2투,box,3281,2105,2082,23,1176,1,새누리당,박민식,944,45.34
20,2016,2016-04-13,북구강서구갑,만덕제3동,만덕제3동제2투,box,3281,2105,2082,23,1176,2,더불어민주당,전재수,1138,54.66
20,2016,2016-04-13,북구강서구갑,만덕제3동,만덕제3동제3투,box,2501,1299,1289,10,1202,1,새누리당,박민식,537,41.66
20,2016,2016-04-13,북구강서구갑,만덕제3동,만덕제3동제3투,box,2501,1299,1289,10,1202,2,더불어민주당,전재수,752,58.34
20,2016,2016-04-13,북구강서구갑,만덕제3동,만덕제3동제4투,box,3454,2165,2134,31,1289,1,새누리당,박민식,927,43.44
20,2016,2016-04-13,북구강서구갑,만덕제3동,만덕제3동제4투,box,3454,2165,2134,31,1289,2,더불어민주당,전재수,1207,56.56
20,2016,2016-04-13,북구강서구갑,만덕제3동,만덕제3동제5투,box,3418,2169,2148,21,1249,1,새누리당,박민식,1012,47.11
20,2016,2016-04-13,북구강서구갑,만덕제3동,만덕제3동제5투,box,3418,2169,2148,21,1249,2,더불어민주당,전재수,1136,52.89
21,2020,2020-04-15,북구강서구갑,전체,계,race_total,141852,97195,96334,861,44657,1,더불어민주당,전재수,48733,50.59
21,2020,2020-04-15,북구강서구갑,전체,계,race_total,141852,97195,96334,861,44657,2,미래통합당,박민식,46795,48.58
21,2020,2020-04-15,북구강서구갑,전체,계,race_total,141852,97195,96334,861,44657,3,국가혁명배당금당,이성근,806,0.84
21,2020,2020-04-15,북구강서구갑,전체,거소·선상투표,special,288,274,264,10,14,1,더불어민주당,전재수,137,51.89
21,2020,2020-04-15,북구강서구갑,전체,거소·선상투표,special,288,274,264,10,14,2,미래통합당,박민식,118,44.7
21,2020,2020-04-15,북구강서구갑,전체,거소·선상투표,special,288,274,264,10,14,3,국가혁명배당금당,이성근,9,3.41
21,2020,2020-04-15,북구강서구갑,전체,관외사전투표,special,7780,7777,7677,100,3,1,더불어민주당,전재수,4649,60.56
21,2020,2020-04-15,북구강서구갑,전체,관외사전투표,special,7780,7777,7677,100,3,2,미래통합당,박민식,2968,38.66
21,2020,2020-04-15,북구강서구갑,전체,관외사전투표,special,7780,7777,7677,100,3,3,국가혁명배당금당,이성근,60,0.78
21,2020,2020-04-15,북구강서구갑,전체,국외부재자투표,special,266,87,87,0,179,1,더불어민주당,전재수,63,72.41
21,2020,2020-04-15,북구강서구갑,전체,국외부재자투표,special,266,87,87,0,179,2,미래통합당,박민식,23,26.44
21,2020,2020-04-15,북구강서구갑,전체,국외부재자투표,special,266,87,87,0,179,3,국가혁명배당금당,이성근,1,1.15
21,2020,2020-04-15,북구강서구갑,전체,국외부재자투표(공관),other,0,1,1,0,-1,1,더불어민주당,전재수,1,100.0
21,2020,2020-04-15,북구강서구갑,전체,국외부재자투표(공관),other,0,1,1,0,-1,2,미래통합당,박민식,0,0.0
21,2020,2020-04-15,북구강서구갑,전체,국외부재자투표(공관),other,0,1,1,0,-1,3,국가혁명배당금당,이성근,0,0.0
21,2020,2020-04-15,북구강서구갑,전체,소계,subtotal,13447,8608,8520,88,4839,1,더불어민주당,전재수,4156,48.78
21,2020,2020-04-15,북구강서구갑,전체,소계,subtotal,13447,8608,8520,88,4839,2,미래통합당,박민식,4283,50.27
21,2020,2020-04-15,북구강서구갑,전체,소계,subtotal,13447,8608,8520,88,4839,3,국가혁명배당금당,이성근,81,0.95
21,2020,2020-04-15,북구강서구갑,전체,관내사전투표,early,3402,3402,3377,25,0,1,더불어민주당,전재수,1759,52.09
21,2020,2020-04-15,북구강서구갑,전체,관내사전투표,early,3402,3402,3377,25,0,2,미래통합당,박민식,1600,47.38
21,2020,2020-04-15,북구강서구갑,전체,관내사전투표,early,3402,3402,3377,25,0,3,국가혁명배당금당,이성근,18,0.53
21,2020,2020-04-15,북구강서구갑,구포제1동,구포제1동제1투,box,4137,2114,2090,24,2023,1,더불어민주당,전재수,1014,48.52
21,2020,2020-04-15,북구강서구갑,구포제1동,구포제1동제1투,box,4137,2114,2090,24,2023,2,미래통합당,박민식,1053,50.38
21,2020,2020-04-15,북구강서구갑,구포제1동,구포제1동제1투,box,4137,2114,2090,24,2023,3,국가혁명배당금당,이성근,23,1.1
21,2020,2020-04-15,북구강서구갑,구포제1동,구포제1동제2투,box,1495,686,680,6,809,1,더불어민주당,전재수,284,41.76
21,2020,2020-04-15,북구강서구갑,구포제1동,구포제1동제2투,box,1495,686,680,6,809,2,미래통합당,박민식,387,56.91
21,2020,2020-04-15,북구강서구갑,구포제1동,구포제1동제2투,box,1495,686,680,6,809,3,국가혁명배당금당,이성근,9,1.32
21,2020,2020-04-15,북구강서구갑,구포제1동,구포제1동제3투,box,2137,1155,1137,18,982,1,더불어민주당,전재수,482,42.39
21,2020,2020-04-15,북구강서구갑,구포제1동,구포제1동제3투,box,2137,1155,1137,18,982,2,미래통합당,박민식,639,56.2
21,2020,2020-04-15,북구강서구갑,구포제1동,구포제1동제3투,box,2137,1155,1137,18,982,3,국가혁명배당금당,이성근,16,1.41
21,2020,2020-04-15,북구강서구갑,구포제1동,구포제1동제4투,box,2276,1251,1236,15,1025,1,더불어민주당,전재수,617,49.92
21,2020,2020-04-15,북구강서구갑,구포제1동,구포제1동제4투,box,2276,1251,1236,15,1025,2,미래통합당,박민식,604,48.87
21,2020,2020-04-15,북구강서구갑,구포제1동,구포제1동제4투,box,2276,1251,1236,15,1025,3,국가혁명배당금당,이성근,15,1.21
21,2020,2020-04-15,북구강서구갑,구포제1동,소계,subtotal,21776,14128,13992,136,7648,1,더불어민주당,전재수,6965,49.78
21,2020,2020-04-15,북구강서구갑,구포제1동,소계,subtotal,21776,14128,13992,136,7648,2,미래통합당,박민식,6910,49.39
21,2020,2020-04-15,북구강서구갑,구포제1동,소계,subtotal,21776,14128,13992,136,7648,3,국가혁명배당금당,이성근,117,0.84
21,2020,2020-04-15,북구강서구갑,구포제1동,관내사전투표,early,3743,3743,3717,26,0,1,더불어민주당,전재수,2144,57.68
21,2020,2020-04-15,북구강서구갑,구포제1동,관내사전투표,early,3743,3743,3717,26,0,2,미래통합당,박민식,1556,41.86
21,2020,2020-04-15,북구강서구갑,구포제1동,관내사전투표,early,3743,3743,3717,26,0,3,국가혁명배당금당,이성근,17,0.46
21,2020,2020-04-15,북구강서구갑,구포제2동,구포제2동제1투,box,2318,1182,1169,13,1136,1,더불어민주당,전재수,475,40.63
21,2020,2020-04-15,북구강서구갑,구포제2동,구포제2동제1투,box,2318,1182,1169,13,1136,2,미래통합당,박민식,680,58.17
21,2020,2020-04-15,북구강서구갑,구포제2동,구포제2동제1투,box,2318,1182,1169,13,1136,3,국가혁명배당금당,이성근,14,1.2
21,2020,2020-04-15,북구강서구갑,구포제2동,구포제2동제2투,box,2611,1119,1108,11,1492,1,더불어민주당,전재수,514,46.39
21,2020,2020-04-15,북구강서구갑,구포제2동,구포제2동제2투,box,2611,1119,1108,11,1492,2,미래통합당,박민식,584,52.71
21,2020,2020-04-15,북구강서구갑,구포제2동,구포제2동제2투,box,2611,1119,1108,11,1492,3,국가혁명배당금당,이성근,10,0.9
21,2020,2020-04-15,북구강서구갑,구포제2동,구포제2동제3투,box,3304,1964,1953,11,1340,1,더불어민주당,전재수,948,48.54
21,2020,2020-04-15,북구강서구갑,구포제2동,구포제2동제3투,box,3304,1964,1953,11,1340,2,미래통합당,박민식,983,50.33
21,2020,2020-04-15,북구강서구갑,구포제2동,구포제2동제3투,box,3304,1964,1953,11,1340,3,국가혁명배당금당,이성근,22,1.13
21,2020,2020-04-15,북구강서구갑,구포제2동,구포제2동제4투,box,2973,1653,1635,18,1320,1,더불어민주당,전재수,740,45.26
21,2020,2020-04-15,북구강서구갑,구포제2동,구포제2동제4투,box,2973,1653,1635,18,1320,2,미래통합당,박민식,881,53.88
21,2020,2020-04-15,북구강서구갑,구포제2동,구포제2동제4투,box,2973,1653,1635,18,1320,3,국가혁명배당금당,이성근,14,0.86
21,2020,2020-04-15,북구강서구갑,구포제2동,구포제2동제5투,box,3215,2246,2221,25,969,1,더불어민주당,전재수,1059,47.68
21,2020,2020-04-15,북구강서구갑,구포제2동,구포제2동제5투,box,3215,2246,2221,25,969,2,미래통합당,박민식,1145,51.55
21,2020,2020-04-15,북구강서구갑,구포제2동,구포제2동제5투,box,3215,2246,2221,25,969,3,국가혁명배당금당,이성근,17,0.77
21,2020,2020-04-15,북구강서구갑,구포제2동,구포제2동제6투,box,1362,687,668,19,675,1,더불어민주당,전재수,268,40.12
21,2020,2020-04-15,북구강서구갑,구포제2동,구포제2동제6투,box,1362,687,668,19,675,2,미래통합당,박민식,392,58.68
21,2020,2020-04-15,북구강서구갑,구포제2동,구포제2동제6투,box,1362,687,668,19,675,3,국가혁명배당금당,이성근,8,1.2
21,2020,2020-04-15,북구강서구갑,구포제2동,구포제2동제7투,box,2250,1534,1521,13,716,1,더불어민주당,전재수,817,53.71
21,2020,2020-04-15,북구강서구갑,구포제2동,구포제2동제7투,box,2250,1534,1521,13,716,2,미래통합당,박민식,689,45.3
21,2020,2020-04-15,북구강서구갑,구포제2동,구포제2동제7투,box,2250,1534,1521,13,716,3,국가혁명배당금당,이성근,15,0.99
21,2020,2020-04-15,북구강서구갑,구포제2동,소계,subtotal,17680,10992,10893,99,6688,1,더불어민주당,전재수,5394,49.52
21,2020,2020-04-15,북구강서구갑,구포제2동,소계,subtotal,17680,10992,10893,99,6688,2,미래통합당,박민식,5384,49.43
21,2020,2020-04-15,북구강서구갑,구포제2동,소계,subtotal,17680,10992,10893,99,6688,3,국가혁명배당금당,이성근,115,1.06
21,2020,2020-04-15,북구강서구갑,구포제2동,관내사전투표,early,4236,4235,4211,24,1,1,더불어민주당,전재수,2323,55.17
21,2020,2020-04-15,북구강서구갑,구포제2동,관내사전투표,early,4236,4235,4211,24,1,2,미래통합당,박민식,1860,44.17
21,2020,2020-04-15,북구강서구갑,구포제2동,관내사전투표,early,4236,4235,4211,24,1,3,국가혁명배당금당,이성근,28,0.66
21,2020,2020-04-15,북구강서구갑,구포제3동,구포제3동제1투,box,2211,1136,1125,11,1075,1,더불어민주당,전재수,516,45.87
21,2020,2020-04-15,북구강서구갑,구포제3동,구포제3동제1투,box,2211,1136,1125,11,1075,2,미래통합당,박민식,598,53.16
21,2020,2020-04-15,북구강서구갑,구포제3동,구포제3동제1투,box,2211,1136,1125,11,1075,3,국가혁명배당금당,이성근,11,0.98
21,2020,2020-04-15,북구강서구갑,구포제3동,구포제3동제2투,box,2131,1026,1018,8,1105,1,더불어민주당,전재수,449,44.11
21,2020,2020-04-15,북구강서구갑,구포제3동,구포제3동제2투,box,2131,1026,1018,8,1105,2,미래통합당,박민식,556,54.62
21,2020,2020-04-15,북구강서구갑,구포제3동,구포제3동제2투,box,2131,1026,1018,8,1105,3,국가혁명배당금당,이성근,13,1.28
21,2020,2020-04-15,북구강서구갑,구포제3동,구포제3동제3투,box,2396,1146,1130,16,1250,1,더불어민주당,전재수,501,44.34
21,2020,2020-04-15,북구강서구갑,구포제3동,구포제3동제3투,box,2396,1146,1130,16,1250,2,미래통합당,박민식,618,54.69
21,2020,2020-04-15,북구강서구갑,구포제3동,구포제3동제3투,box,2396,1146,1130,16,1250,3,국가혁명배당금당,이성근,11,0.97
21,2020,2020-04-15,북구강서구갑,구포제3동,구포제3동제4투,box,2359,1358,1342,16,1001,1,더불어민주당,전재수,647,48.21
21,2020,2020-04-15,북구강서구갑,구포제3동,구포제3동제4투,box,2359,1358,1342,16,1001,2,미래통합당,박민식,679,50.6
21,2020,2020-04-15,북구강서구갑,구포제3동,구포제3동제4투,box,2359,1358,1342,16,1001,3,국가혁명배당금당,이성근,16,1.19
21,2020,2020-04-15,북구강서구갑,구포제3동,구포제3동제5투,box,1908,931,922,9,977,1,더불어민주당,전재수,406,44.03
21,2020,2020-04-15,북구강서구갑,구포제3동,구포제3동제5투,box,1908,931,922,9,977,2,미래통합당,박민식,497,53.9
21,2020,2020-04-15,북구강서구갑,구포제3동,구포제3동제5투,box,1908,931,922,9,977,3,국가혁명배당금당,이성근,19,2.06
21,2020,2020-04-15,북구강서구갑,구포제3동,구포제3동제6투,box,2439,1160,1145,15,1279,1,더불어민주당,전재수,552,48.21
21,2020,2020-04-15,북구강서구갑,구포제3동,구포제3동제6투,box,2439,1160,1145,15,1279,2,미래통합당,박민식,576,50.31
21,2020,2020-04-15,북구강서구갑,구포제3동,구포제3동제6투,box,2439,1160,1145,15,1279,3,국가혁명배당금당,이성근,17,1.48
21,2020,2020-04-15,북구강서구갑,구포제3동,소계,subtotal,11759,7731,7662,69,4028,1,더불어민주당,전재수,3524,45.99
21,2020,2020-04-15,북구강서구갑,구포제3동,소계,subtotal,11759,7731,7662,69,4028,2,미래통합당,박민식,4071,53.13
21,2020,2020-04-15,북구강서구갑,구포제3동,소계,subtotal,11759,7731,7662,69,4028,3,국가혁명배당금당,이성근,67,0.87
21,2020,2020-04-15,북구강서구갑,구포제3동,관내사전투표,early,2578,2578,2568,10,0,1,더불어민주당,전재수,1311,51.05
21,2020,2020-04-15,북구강서구갑,구포제3동,관내사전투표,early,2578,2578,2568,10,0,2,미래통합당,박민식,1241,48.33
21,2020,2020-04-15,북구강서구갑,구포제3동,관내사전투표,early,2578,2578,2568,10,0,3,국가혁명배당금당,이성근,16,0.62
21,2020,2020-04-15,북구강서구갑,덕천제1동,덕천제1동제1투,box,2973,1892,1874,18,1081,1,더불어민주당,전재수,818,43.65
21,2020,2020-04-15,북구강서구갑,덕천제1동,덕천제1동제1투,box,2973,1892,1874,18,1081,2,미래통합당,박민식,1038,55.39
21,2020,2020-04-15,북구강서구갑,덕천제1동,덕천제1동제1투,box,2973,1892,1874,18,1081,3,국가혁명배당금당,이성근,18,0.96
21,2020,2020-04-15,북구강서구갑,덕천제1동,덕천제1동제2투,box,1792,859,852,7,933,1,더불어민주당,전재수,334,39.2
21,2020,2020-04-15,북구강서구갑,덕천제1동,덕천제1동제2투,box,1792,859,852,7,933,2,미래통합당,박민식,514,60.33
21,2020,2020-04-15,북구강서구갑,덕천제1동,덕천제1동제2투,box,1792,859,852,7,933,3,국가혁명배당금당,이성근,4,0.47
21,2020,2020-04-15,북구강서구갑,덕천제1동,덕천제1동제3투,box,1700,922,914,8,778,1,더불어민주당,전재수,430,47.05
21,2020,2020-04-15,북구강서구갑,덕천제1동,덕천제1동제3투,box,1700,922,914,8,778,2,미래통합당,박민식,473,51.75
21,2020,2020-04-15,북구강서구갑,덕천제1동,덕천제1동제3투,box,1700,922,914,8,778,3,국가혁명배당금당,이성근,11,1.2
21,2020,2020-04-15,북구강서구갑,덕천제1동,덕천제1동제4투,box,2716,1480,1454,26,1236,1,더불어민주당,전재수,631,43.4
21,2020,2020-04-15,북구강서구갑,덕천제1동,덕천제1동제4투,box,2716,1480,1454,26,1236,2,미래통합당,박민식,805,55.36
21,2020,2020-04-15,북구강서구갑,덕천제1동,덕천제1동제4투,box,2716,1480,1454,26,1236,3,국가혁명배당금당,이성근,18,1.24
21,2020,2020-04-15,북구강서구갑,덕천제1동,소계,subtotal,11179,7130,7049,81,4049,1,더불어민주당,전재수,3396,48.18
21,2020,2020-04-15,북구강서구갑,덕천제1동,소계,subtotal,11179,7130,7049,81,4049,2,미래통합당,박민식,3570,50.65
21,2020,2020-04-15,북구강서구갑,덕천제1동,소계,subtotal,11179,7130,7049,81,4049,3,국가혁명배당금당,이성근,83,1.18
21,2020,2020-04-15,북구강서구갑,덕천제1동,관내사전투표,early,2476,2475,2445,30,1,1,더불어민주당,전재수,1391,56.89
21,2020,2020-04-15,북구강서구갑,덕천제1동,관내사전투표,early,2476,2475,2445,30,1,2,미래통합당,박민식,1033,42.25
21,2020,2020-04-15,북구강서구갑,덕천제1동,관내사전투표,early,2476,2475,2445,30,1,3,국가혁명배당금당,이성근,21,0.86
21,2020,2020-04-15,북구강서구갑,덕천제2동,덕천제2동제1투,box,2320,1094,1084,10,1226,1,더불어민주당,전재수,440,40.59
21,2020,2020-04-15,북구강서구갑,덕천제2동,덕천제2동제1투,box,2320,1094,1084,10,1226,2,미래통합당,박민식,624,57.56
21,2020,2020-04-15,북구강서구갑,덕천제2동,덕천제2동제1투,box,2320,1094,1084,10,1226,3,국가혁명배당금당,이성근,20,1.85
21,2020,2020-04-15,북구강서구갑,덕천제2동,덕천제2동제2투,box,1972,1012,997,15,960,1,더불어민주당,전재수,440,44.13
21,2020,2020-04-15,북구강서구갑,덕천제2동,덕천제2동제2투,box,1972,1012,997,15,960,2,미래통합당,박민식,544,54.56
21,2020,2020-04-15,북구강서구갑,덕천제2동,덕천제2동제2투,box,1972,1012,997,15,960,3,국가혁명배당금당,이성근,13,1.3
21,2020,2020-04-15,북구강서구갑,덕천제2동,덕천제2동제3투,box,2318,1350,1337,13,968,1,더불어민주당,전재수,630,47.12
21,2020,2020-04-15,북구강서구갑,덕천제2동,덕천제2동제3투,box,2318,1350,1337,13,968,2,미래통합당,박민식,695,51.98
21,2020,2020-04-15,북구강서구갑,덕천제2동,덕천제2동제3투,box,2318,1350,1337,13,968,3,국가혁명배당금당,이성근,12,0.9
21,2020,2020-04-15,북구강서구갑,덕천제2동,덕천제2동제4투,box,2093,1199,1186,13,894,1,더불어민주당,전재수,495,41.74
21,2020,2020-04-15,북구강서구갑,덕천제2동,덕천제2동제4투,box,2093,1199,1186,13,894,2,미래통합당,박민식,674,56.83
21,2020,2020-04-15,북구강서구갑,덕천제2동,덕천제2동제4투,box,2093,1199,1186,13,894,3,국가혁명배당금당,이성근,17,1.43
21,2020,2020-04-15,북구강서구갑,덕천제2동,소계,subtotal,9888,6374,6309,65,3514,1,더불어민주당,전재수,2989,47.38
21,2020,2020-04-15,북구강서구갑,덕천제2동,소계,subtotal,9888,6374,6309,65,3514,2,미래통합당,박민식,3260,51.67
21,2020,2020-04-15,북구강서구갑,덕천제2동,소계,subtotal,9888,6374,6309,65,3514,3,국가혁명배당금당,이성근,60,0.95
21,2020,2020-04-15,북구강서구갑,덕천제2동,관내사전투표,early,2679,2679,2658,21,0,1,더불어민주당,전재수,1406,52.9
21,2020,2020-04-15,북구강서구갑,덕천제2동,관내사전투표,early,2679,2679,2658,21,0,2,미래통합당,박민식,1234,46.43
21,2020,2020-04-15,북구강서구갑,덕천제2동,관내사전투표,early,2679,2679,2658,21,0,3,국가혁명배당금당,이성근,18,0.68
21,2020,2020-04-15,북구강서구갑,덕천제3동,덕천제3동제1투,box,1431,818,815,3,613,1,더불어민주당,전재수,416,51.04
21,2020,2020-04-15,북구강서구갑,덕천제3동,덕천제3동제1투,box,1431,818,815,3,613,2,미래통합당,박민식,394,48.34
21,2020,2020-04-15,북구강서구갑,덕천제3동,덕천제3동제1투,box,1431,818,815,3,613,3,국가혁명배당금당,이성근,5,0.61
21,2020,2020-04-15,북구강서구갑,덕천제3동,덕천제3동제2투,box,2058,1007,996,11,1051,1,더불어민주당,전재수,420,42.17
21,2020,2020-04-15,북구강서구갑,덕천제3동,덕천제3동제2투,box,2058,1007,996,11,1051,2,미래통합당,박민식,565,56.73
21,2020,2020-04-15,북구강서구갑,덕천제3동,덕천제3동제2투,box,2058,1007,996,11,1051,3,국가혁명배당금당,이성근,11,1.1
21,2020,2020-04-15,북구강서구갑,덕천제3동,덕천제3동제3투,box,2050,1068,1053,15,982,1,더불어민주당,전재수,446,42.36
21,2020,2020-04-15,북구강서구갑,덕천제3동,덕천제3동제3투,box,2050,1068,1053,15,982,2,미래통합당,박민식,595,56.51
21,2020,2020-04-15,북구강서구갑,덕천제3동,덕천제3동제3투,box,2050,1068,1053,15,982,3,국가혁명배당금당,이성근,12,1.14
21,2020,2020-04-15,북구강서구갑,덕천제3동,덕천제3동제4투,box,1670,802,787,15,868,1,더불어민주당,전재수,301,38.25
21,2020,2020-04-15,북구강서구갑,덕천제3동,덕천제3동제4투,box,1670,802,787,15,868,2,미래통합당,박민식,472,59.97
21,2020,2020-04-15,북구강서구갑,덕천제3동,덕천제3동제4투,box,1670,802,787,15,868,3,국가혁명배당금당,이성근,14,1.78
21,2020,2020-04-15,북구강서구갑,덕천제3동,소계,subtotal,10450,7507,7460,47,2943,1,더불어민주당,전재수,3951,52.96
21,2020,2020-04-15,북구강서구갑,덕천제3동,소계,subtotal,10450,7507,7460,47,2943,2,미래통합당,박민식,3453,46.29
21,2020,2020-04-15,북구강서구갑,덕천제3동,소계,subtotal,10450,7507,7460,47,2943,3,국가혁명배당금당,이성근,56,0.75
21,2020,2020-04-15,북구강서구갑,덕천제3동,관내사전투표,early,2708,2706,2695,11,2,1,더불어민주당,전재수,1585,58.81
21,2020,2020-04-15,북구강서구갑,덕천제3동,관내사전투표,early,2708,2706,2695,11,2,2,미래통합당,박민식,1099,40.78
21,2020,2020-04-15,북구강서구갑,덕천제3동,관내사전투표,early,2708,2706,2695,11,2,3,국가혁명배당금당,이성근,11,0.41
21,2020,2020-04-15,북구강서구갑,만덕제1동,만덕제1동제1투,box,1431,799,792,7,632,1,더불어민주당,전재수,375,47.35
21,2020,2020-04-15,북구강서구갑,만덕제1동,만덕제1동제1투,box,1431,799,792,7,632,2,미래통합당,박민식,408,51.52
21,2020,2020-04-15,북구강서구갑,만덕제1동,만덕제1동제1투,box,1431,799,792,7,632,3,국가혁명배당금당,이성근,9,1.14
21,2020,2020-04-15,북구강서구갑,만덕제1동,만덕제1동제2투,box,1962,1207,1200,7,755,1,더불어민주당,전재수,535,44.58
21,2020,2020-04-15,북구강서구갑,만덕제1동,만덕제1동제2투,box,1962,1207,1200,7,755,2,미래통합당,박민식,652,54.33
21,2020,2020-04-15,북구강서구갑,만덕제1동,만덕제1동제2투,box,1962,1207,1200,7,755,3,국가혁명배당금당,이성근,13,1.08
21,2020,2020-04-15,북구강서구갑,만덕제1동,만덕제1동제3투,box,2079,1328,1316,12,751,1,더불어민주당,전재수,574,43.62
21,2020,2020-04-15,북구강서구갑,만덕제1동,만덕제1동제3투,box,2079,1328,1316,12,751,2,미래통합당,박민식,736,55.93
21,2020,2020-04-15,북구강서구갑,만덕제1동,만덕제1동제3투,box,2079,1328,1316,12,751,3,국가혁명배당금당,이성근,6,0.46
21,2020,2020-04-15,북구강서구갑,만덕제1동,만덕제1동제4투,box,2270,1467,1457,10,803,1,더불어민주당,전재수,882,60.54
21,2020,2020-04-15,북구강서구갑,만덕제1동,만덕제1동제4투,box,2270,1467,1457,10,803,2,미래통합당,박민식,558,38.3
21,2020,2020-04-15,북구강서구갑,만덕제1동,만덕제1동제4투,box,2270,1467,1457,10,803,3,국가혁명배당금당,이성근,17,1.17
21,2020,2020-04-15,북구강서구갑,만덕제1동,소계,subtotal,21413,15036,14945,91,6377,1,더불어민주당,전재수,7779,52.05
21,2020,2020-04-15,북구강서구갑,만덕제1동,소계,subtotal,21413,15036,14945,91,6377,2,미래통합당,박민식,7070,47.31
21,2020,2020-04-15,북구강서구갑,만덕제1동,소계,subtotal,21413,15036,14945,91,6377,3,국가혁명배당금당,이성근,96,0.64
21,2020,2020-04-15,북구강서구갑,만덕제1동,관내사전투표,early,4250,4250,4232,18,0,1,더불어민주당,전재수,2397,56.64
21,2020,2020-04-15,북구강서구갑,만덕제1동,관내사전투표,early,4250,4250,4232,18,0,2,미래통합당,박민식,1821,43.03
21,2020,2020-04-15,북구강서구갑,만덕제1동,관내사전투표,early,4250,4250,4232,18,0,3,국가혁명배당금당,이성근,14,0.33
21,2020,2020-04-15,북구강서구갑,만덕제2동,만덕제2동제1투,box,1730,953,940,13,777,1,더불어민주당,전재수,397,42.23
21,2020,2020-04-15,북구강서구갑,만덕제2동,만덕제2동제1투,box,1730,953,940,13,777,2,미래통합당,박민식,534,56.81
21,2020,2020-04-15,북구강서구갑,만덕제2동,만덕제2동제1투,box,1730,953,940,13,777,3,국가혁명배당금당,이성근,9,0.96
21,2020,2020-04-15,북구강서구갑,만덕제2동,만덕제2동제2투,box,1248,709,703,6,539,1,더불어민주당,전재수,313,44.52
21,2020,2020-04-15,북구강서구갑,만덕제2동,만덕제2동제2투,box,1248,709,703,6,539,2,미래통합당,박민식,386,54.91
21,2020,2020-04-15,북구강서구갑,만덕제2동,만덕제2동제2투,box,1248,709,703,6,539,3,국가혁명배당금당,이성근,4,0.57
21,2020,2020-04-15,북구강서구갑,만덕제2동,만덕제2동제3투,box,2398,1392,1381,11,1006,1,더불어민주당,전재수,635,45.98
21,2020,2020-04-15,북구강서구갑,만덕제2동,만덕제2동제3투,box,2398,1392,1381,11,1006,2,미래통합당,박민식,736,53.29
21,2020,2020-04-15,북구강서구갑,만덕제2동,만덕제2동제3투,box,2398,1392,1381,11,1006,3,국가혁명배당금당,이성근,10,0.72
21,2020,2020-04-15,북구강서구갑,만덕제2동,만덕제2동제4투,box,1996,1227,1221,6,769,1,더불어민주당,전재수,563,46.11
